,日期,Close,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,Implied volatility of Call,Implied volatility of Put,Signal of Long Call,Signal of Long Put,Signal of Long Call_E,Signal of Long Put_E,策略累積資金(金額),進場口數,策略近週報酬(點數),Call進場口數,Put進場口數,Call策略近週報酬(點數),Put策略近週報酬(點數),策略每日報酬率,策略累積報酬率,每個時點最大策略累積資金(金額),Drawdown
699,2022-11-29,14386,,118.0,,19.0,,,0,0,0,0,5005640.0,2.0,-0.0,20.0,20.0,0.0,107.0,0.021842797184524754,4.0056400000000005,5134995.0,-0.02519087165615546
700,2022-11-30,14564,179.0,231.0,144.0,0.2,0.2218757209697022,0.1784922001097046,0,1,0,1,5024440.0,2.0,-0.0,20.0,20.0,0.0,18.8,0.00375576349877349,4.024440000000001,5134995.0,-0.02152971911365055
701,2022-12-01,14468,,279.0,,54.0,,,0,0,0,1,4916840.0,2.0,-93.0,20.0,20.0,0.0,-107.6,-0.021415321906520957,3.9168400000000005,5134995.0,-0.04248397515479567
702,2022-12-02,14514,,195.0,,66.0,,,0,0,0,1,4892840.0,2.0,12.0,20.0,20.0,-0.0,-24.0,-0.00488118384978975,3.8928400000000005,5134995.0,-0.04715778691118492
703,2022-12-05,14263,,203.0,,25.5,,,0,0,0,1,4973840.0,2.0,-40.5,20.0,20.0,0.0,81.0,0.016554802527775303,3.973840000000001,5134995.0,-0.03138367223337121
704,2022-12-06,14209,,32.5,,104.0,,,0,0,0,1,4816840.0,2.0,78.5,20.0,20.0,-0.0,-157.0,-0.03156514885882944,3.816840000000001,5134995.0,-0.06195819080641753
705,2022-12-07,14079,198.0,0.2,147.0,130.0,0.25388135189266914,0.1884876703445574,0,1,0,1,4764840.0,2.0,26.0,20.0,20.0,-0.0,-52.0,-0.010795459263749696,3.7648400000000004,5134995.0,-0.0720847829452609
706,2022-12-08,14293,,118.0,,188.0,,,0,0,0,1,4648840.0,2.0,38.0,20.0,20.0,0.0,-116.0,-0.02434499374585508,3.64884,5134995.0,-0.09467487310114225
707,2022-12-09,14167,,211.0,,75.0,,,0,0,0,1,4874840.0,2.0,-113.0,20.0,20.0,0.0,226.0,0.048614277970418396,3.87484,5134995.0,-0.050663145728476855
708,2022-12-12,14102,,117.0,,102.0,,,0,0,0,1,4820840.0,2.0,27.0,20.0,20.0,-0.0,-54.0,-0.011077286639151196,3.8208400000000005,5134995.0,-0.06117922218035266
709,2022-12-13,14294,,89.0,,138.0,,,0,0,0,1,4748840.0,2.0,36.0,20.0,20.0,-0.0,-72.0,-0.01493515652873778,3.7488400000000004,5134995.0,-0.0752006574495204
710,2022-12-14,14297,173.0,125.0,161.0,0.1,0.21844323868197318,0.20329110651906176,0,1,0,1,5024640.0,2.0,-137.9,20.0,20.0,0.0,275.8,0.05807734099274775,4.024640000000001,5134995.0,-0.021490770682347306
711,2022-12-15,14047,,127.0,,114.0,,,0,0,0,1,4796840.0,2.0,-50.0,20.0,20.0,0.0,-227.8,-0.045336581327219516,3.7968400000000004,5134995.0,-0.06585303393674191
712,2022-12-16,13991,,24.0,,263.0,,,0,0,0,1,4498840.0,2.0,149.0,20.0,20.0,-0.0,-298.0,-0.06212423178592574,3.4988400000000004,5134995.0,-0.12388619657857505
713,2022-12-19,13737,,6.5,,299.0,,,0,0,0,1,4426840.0,2.0,36.0,20.0,20.0,-0.0,-72.0,-0.01600412550790875,3.4268400000000003,5134995.0,-0.1379076318477428
714,2022-12-20,13781,,0.9,,550.0,,,0,0,0,1,3924840.0,2.0,251.0,20.0,20.0,-0.0,-502.0,-0.11339917412872391,2.92484,5134995.0,-0.23566819441888454
715,2022-12-21,13988,159.0,0.1,117.0,480.0,0.20520073951345214,0.15099677058537045,0,0,0,0,4064840.0,2.0,-70.0,20.0,16.0,-0.0,140.0,0.03567024388255313,3.0648400000000002,5134995.0,-0.20840429250661394
716,2022-12-22,13803,,291.0,,37.0,,,0,0,0,0,4126440.0,2.0,-0.0,20.0,16.0,0.0,77.0,0.015154348018618258,3.1264400000000006,5134995.0,-0.19640817566521487
717,2022-12-23,13857,,143.0,,72.0,,,0,0,0,0,4098440.0,2.0,0.0,20.0,16.0,-0.0,-35.0,-0.006785510028014419,3.098440000000001,5134995.0,-0.201860956047669
718,2022-12-26,13919,,150.0,,28.0,,,0,0,0,0,4133640.0,2.0,-0.0,20.0,16.0,0.0,44.0,0.008588633724051054,3.1336400000000006,5134995.0,-0.1950060321382981
719,2022-12-27,13726,,190.0,,7.5,,,0,0,0,0,4150040.0,2.0,-0.0,20.0,16.0,0.0,20.5,0.003967447576470162,3.1500400000000006,5134995.0,-0.1918122607714321
720,2022-12-28,13648,147.0,0.2,113.0,19.5,0.19444005794116526,0.14946752753300457,0,0,0,0,4140440.0,2.0,0.0,20.0,17.0,-0.0,-12.0,-0.0023132307158485466,3.140440000000001,5134995.0,-0.19368178547398782
721,2022-12-29,13749,,94.0,,132.0,,,0,0,0,0,4121740.0,2.0,0.0,20.0,17.0,0.0,-22.0,-0.004516428205697975,3.121740000000001,5134995.0,-0.1973234638008411
722,2022-12-30,13844,,123.0,,70.0,,,0,0,0,0,4174440.0,2.0,-0.0,20.0,17.0,0.0,62.0,0.012785862281463611,3.1744400000000006,5134995.0,-0.18706055215243636
723,2023-01-03,13823,,158.0,,11.0,,,0,0,0,0,4224590.0,2.0,-0.0,20.0,17.0,0.0,59.0,0.012013587451251029,3.224590000000001,5134995.0,-0.177294233003148
724,2023-01-04,13903,156.0,123.0,120.0,0.1,0.2025599105179373,0.15581531578302868,0,0,0,0,4233855.0,2.0,-0.0,20.0,17.0,-0.0,10.9,0.0021931122310094864,3.233855000000001,5134995.0,-0.17548994692302525
725,2023-01-05,13980,,182.0,,69.0,,,0,0,0,0,4274655.0,2.0,0.0,20.0,17.0,0.0,48.0,0.009636607772349315,3.274655000000001,5134995.0,-0.16754446693716352
726,2023-01-06,14379,,218.0,,44.5,,,0,0,0,0,4295480.0,2.0,-0.0,20.0,17.0,0.0,24.5,0.004871738187058439,3.2954800000000013,5134995.0,-0.16348896152771328
727,2023-01-09,14424,,575.0,,3.2,,,0,0,0,0,4330585.0,2.0,-0.0,20.0,17.0,0.0,41.3,0.00817254416270119,3.330585000000001,5134995.0,-0.15665253812321142
728,2023-01-10,14405,,615.0,,1.0,,,0,0,0,0,4332455.0,2.0,-0.0,20.0,17.0,0.0,2.2,0.0004318123302047283,3.3324550000000004,5134995.0,-0.15628837029052609
729,2023-01-11,14380,216.0,555.0,175.0,0.3,0.2711641588036583,0.21969318421592685,0,1,0,1,4333050.0,2.0,-0.0,20.0,17.0,-0.0,0.7,0.00013733552916295189,3.33305,5134995.0,-0.15617249870739894
730,2023-01-12,14448,,210.0,,193.0,,,0,0,0,1,4005460.0,2.0,15.0,20.0,17.0,-0.0,-385.4,-0.07560263555694025,3.0054600000000002,5134995.0,-0.219968081760547
731,2023-01-13,14552,,213.0,,130.0,,,0,0,0,1,4112560.0,2.0,-63.0,20.0,17.0,0.0,126.0,0.026738501944845394,3.112560000000001,5134995.0,-0.19911119679765998
732,2023-01-16,14539,,262.0,,76.0,,,0,0,0,1,4204360.0,2.0,-54.0,20.0,17.0,0.0,108.0,0.0223218627813333,3.204360000000001,5134995.0,-0.1812338668294711
733,2023-01-17,14662,,246.0,,66.0,,,0,0,0,1,4221360.0,2.0,-10.0,20.0,17.0,-0.0,20.0,0.004043421590919971,3.2213600000000016,5134995.0,-0.1779232501686954
734,2023-01-30,14898,117.0,700.0,56.0,0.3,0.14177358215519947,0.06785744103154846,0,0,0,0,4333050.0,2.0,-65.7,20.0,17.0,0.0,131.4,0.026458297799761166,3.333050000000001,5134995.0,-0.15617249870739894
735,2023-01-31,15012,,11.0,,139.0,,,0,0,0,0,4259950.0,2.0,0.0,20.0,17.0,-0.0,-86.0,-0.016870333829519635,3.259950000000001,5134995.0,-0.17040815034873452
736,2023-02-01,15210,165.0,0.3,121.0,41.0,0.19583582913088368,0.14361294136264802,0,0,0,0,4343250.0,2.0,-0.0,20.0,17.0,-0.0,98.0,0.019554220119954557,3.343250000000001,5134995.0,-0.1541861287109335
737,2023-02-02,15211,,278.0,,35.5,,,0,0,0,0,4413375.0,2.0,-0.0,20.0,17.0,0.0,82.5,0.01614574339492325,3.413375000000001,5134995.0,-0.14052983498523366
738,2023-02-03,15037,,266.0,,28.0,,,0,0,0,0,4419750.0,2.0,-0.0,20.0,17.0,-0.0,7.5,0.0014444727674398639,3.4197500000000014,5134995.0,-0.13928835373744278
739,2023-02-06,15027,,111.0,,46.5,,,0,0,0,0,4404025.0,2.0,0.0,20.0,17.0,-0.0,-18.5,-0.0035578935460151007,3.4040250000000007,5134995.0,-0.14235067414866032
740,2023-02-07,15234,,87.0,,30.5,,,0,0,0,0,4417625.0,2.0,-0.0,20.0,17.0,-0.0,16.0,0.0030880841957072747,3.417625,5134995.0,-0.13970218082003974
741,2023-02-08,15230,141.0,266.0,136.0,0.3,0.16713085318545312,0.161204227185969,0,0,0,0,4443295.0,2.0,-0.0,20.0,18.0,0.0,30.2,0.005810814634560346,3.443295,5134995.0,-0.13470314966226843
742,2023-02-09,15207,,121.0,,123.0,,,0,0,0,0,4452295.0,2.0,0.0,20.0,18.0,-0.0,10.0,0.0020255238511059925,3.4522950000000003,5134995.0,-0.13295047025362244
743,2023-02-10,15162,,107.0,,131.0,,,0,0,0,0,4445095.0,2.0,0.0,20.0,18.0,-0.0,-8.0,-0.001617143518118147,3.4450950000000002,5134995.0,-0.13435261378053923
744,2023-02-13,15288,,74.0,,141.0,,,0,0,0,0,4436095.0,2.0,0.0,20.0,18.0,-0.0,-10.0,-0.0020247036340055313,3.436095000000001,5134995.0,-0.13610529318918518
745,2023-02-14,15009,,122.0,,65.0,,,0,0,0,0,4504495.0,2.0,-0.0,20.0,18.0,0.0,76.0,0.015418966455858163,3.5044950000000012,5134995.0,-0.12278492968347583
746,2023-02-15,15186,109.0,0.1,176.0,202.0,0.12957479287453785,0.20922168390751064,0,1,0,1,4381195.0,2.0,0.0,20.0,18.0,-0.0,-137.0,-0.027372657756307817,3.3811950000000017,5134995.0,-0.1467966375819256
747,2023-02-16,15079,,174.0,68.0,68.0,,0.08140925724657827,0,0,0,0,4622395.0,2.0,-111.0,20.0,18.0,0.0,268.0,0.05505347285386741,3.622395000000002,5134995.0,-0.09982482943021366
748,2023-02-17,15167,,95.0,99.0,99.0,,0.11783462627074864,0,0,0,0,4591795.0,2.0,0.0,20.0,18.0,-0.0,-34.0,-0.006619944855426718,3.591795000000001,5134995.0,-0.10578393941960995
749,2023-02-20,15171,,122.0,33.0,33.0,,0.03926785262778645,0,0,0,0,4648495.0,2.0,-0.0,20.0,19.0,0.0,63.0,0.012348112230620156,3.6484950000000014,5134995.0,-0.09474205914514036
750,2023-02-21,15018,,114.0,18.5,18.5,,0.02223806776514393,0,0,0,0,4659420.0,2.0,-0.0,20.0,19.0,-0.0,11.5,0.00235022302917387,3.659420000000001,5134995.0,-0.09261450108520067
751,2023-02-22,15243,141.0,0.2,103.0,16.5,0.1669883155556289,0.12198437235623956,0,0,0,0,4658470.0,2.0,-0.0,20.0,19.0,-0.0,-1.0,-0.00020388803756687945,3.658470000000001,5134995.0,-0.09279950613389107
752,2023-02-23,15184,,291.0,,25.5,,,0,0,0,0,4729245.0,2.0,0.0,20.0,19.0,0.0,74.5,0.015192756420026265,3.7292450000000006,5134995.0,-0.0790166300064557
753,2023-02-24,15189,,229.0,,23.5,,,0,0,0,0,4731145.0,2.0,-0.0,20.0,19.0,-0.0,2.0,0.00040175545990961403,3.7311450000000006,5134995.0,-0.07864661990907489
754,2023-03-01,15185,268.0,244.0,56.0,0.1,0.31860854454441223,0.06657491975554883,1,0,1,0,4753375.0,2.0,-0.0,19.0,19.0,0.0,23.4,0.004698651172179158,3.753375,5134995.0,-0.07431750176971935
755,2023-03-02,15258,,254.0,,44.5,,,0,0,1,0,4745300.0,2.0,0.0,19.0,19.0,-17.0,8.5,-0.0016987929628947684,3.7453000000000003,5134995.0,-0.07589004468358782
756,2023-03-03,15415,,302.0,,23.0,,,0,0,1,0,4811325.0,2.0,-0.0,19.0,19.0,48.0,21.5,0.013913767306598102,3.811325,5134995.0,-0.06303219379960448
757,2023-03-06,15516,,440.0,,3.6,,,0,0,1,0,4960855.0,2.0,-0.0,19.0,19.0,138.0,19.4,0.031078756891292914,3.9608549999999996,5134995.0,-0.03391239913573431
758,2023-03-07,15428,,525.0,,1.2,,,0,0,1,0,5043885.0,2.0,-0.0,19.0,19.0,85.0,2.4,0.016737034241073312,4.0438849999999995,5134995.0,-0.01774295788019268
759,2023-03-08,15409,147.0,460.0,113.0,0.2,0.1722186975651258,0.13238580152965454,0,0,0,0,4983085.0,2.0,-0.0,19.0,20.0,-65.0,1.0,-0.01205420028410642,3.983084999999999,5134995.0,-0.02958328099637877
760,2023-03-09,15124,,124.0,,108.0,,,0,0,0,0,4985085.0,2.0,0.0,19.0,20.0,-0.0,2.0,0.0004013577934152135,3.9850849999999998,5134995.0,-0.029193796683346332
761,2023-03-10,15162,,23.5,,295.0,,,0,0,0,0,4798085.0,2.0,0.0,19.0,20.0,-0.0,-187.0,-0.037511897991709287,3.7980849999999995,5134995.0,-0.06561057995187922
762,2023-03-13,14997,,17.0,,249.0,,,0,0,0,0,4844085.0,2.0,-0.0,19.0,20.0,-0.0,46.0,0.009587158209994229,3.8440849999999998,5134995.0,-0.05665244075213316
763,2023-03-14,15039,,2.2,,401.0,,,0,0,0,0,4692085.0,2.0,0.0,19.0,20.0,-0.0,-152.0,-0.03137847498547197,3.6920849999999996,5134995.0,-0.08625324854259839
764,2023-03-15,14935,116.0,0.2,171.0,346.0,0.14021361393731052,0.20669420675241468,0,1,0,1,4747085.0,2.0,-0.0,19.0,20.0,-0.0,55.0,0.011721867783725193,3.747085,5134995.0,-0.07554242993420636
765,2023-03-16,15114,,155.0,,106.0,,,0,0,0,1,5227085.0,2.0,-68.0,19.0,20.0,0.0,480.0,0.10111468406400981,4.227085000000001,5227085.0,0.0
766,2023-03-17,15079,,49.0,,179.0,,,0,0,0,1,5081085.0,2.0,73.0,19.0,20.0,-0.0,-146.0,-0.027931437885551857,4.081085000000001,5227085.0,-0.02793143788555189
767,2023-03-20,15164,,41.0,,142.0,,,0,0,0,1,5155085.0,2.0,-37.0,19.0,20.0,-0.0,74.0,0.014563818554501617,4.155085000000001,5227085.0,-0.013774407724381753
768,2023-03-21,15424,,8.1,,197.0,,,0,0,0,1,5045085.0,2.0,55.0,19.0,20.0,-0.0,-110.0,-0.021338154463020453,4.045085000000001,5227085.0,-0.03481864174774277
769,2023-03-22,15545,164.0,0.1,126.0,444.0,0.1904541948077396,0.14632456430350727,0,0,0,0,4551085.0,2.0,247.0,19.0,18.0,-0.0,-494.0,-0.09791708167454072,3.5510850000000005,5227085.0,-0.12932638363447313
770,2023-03-23,15626,,219.0,,63.0,,,0,0,0,0,4605085.0,2.0,-0.0,19.0,18.0,0.0,60.0,0.011865302449855397,3.6050850000000008,5227085.0,-0.11899557784118682
771,2023-03-24,15538,,267.0,,29.0,,,0,0,0,0,4635685.0,2.0,-0.0,19.0,18.0,0.0,34.0,0.006644828488507892,3.6356850000000014,5227085.0,-0.11314145455832457
772,2023-03-27,15398,,181.0,,25.0,,,0,0,0,0,4639285.0,2.0,-0.0,19.0,18.0,-0.0,4.0,0.0007765842588527416,3.639285000000001,5227085.0,-0.11245273417210548
773,2023-03-28,15447,,56.0,,46.0,,,0,0,0,0,4620385.0,2.0,0.0,19.0,18.0,-0.0,-21.0,-0.004073903629546405,3.6203850000000006,5227085.0,-0.1160685161997557
774,2023-03-29,15528,156.0,49.0,101.0,0.1,0.18136208371528093,0.11742032343104726,0,0,0,0,4661695.0,2.0,-0.0,19.0,19.0,-0.0,45.9,0.00894081337377739,3.661695000000001,5227085.0,-0.10816544976789166
775,2023-03-30,15573,,199.0,,60.0,,,0,0,0,0,4697795.0,2.0,0.0,19.0,19.0,0.0,38.0,0.0077439643734735775,3.697795000000001,5227085.0,-0.10125911478386136
776,2023-03-31,15471,,219.0,,38.5,,,0,0,0,0,4718220.0,2.0,-0.0,19.0,19.0,0.0,21.5,0.004347784439295399,3.7182200000000005,5227085.0,-0.09735158314816002
777,2023-04-06,15527,121.0,95.0,96.0,0.2,0.1406809324483723,0.11161462409127058,0,0,0,0,4754605.0,2.0,-0.0,19.0,19.0,-0.0,38.3,0.007711594626787166,3.7546050000000006,5227085.0,-0.09039072446688738
778,2023-04-07,15560,,137.0,,52.0,,,0,0,0,0,4793555.0,2.0,0.0,19.0,19.0,0.0,41.0,0.008192058015334513,3.7935550000000005,5227085.0,-0.08293915251043364
779,2023-04-10,15633,,144.0,,23.5,,,0,0,0,0,4820630.0,2.0,-0.0,19.0,19.0,0.0,28.5,0.005648208897154561,3.8206300000000004,5227085.0,-0.07775940127241092
780,2023-04-11,15634,,189.0,,5.7,,,0,0,0,0,4837540.0,2.0,-0.0,19.0,19.0,0.0,17.8,0.003507840261542494,3.8375399999999997,5227085.0,-0.07452432856936514
781,2023-04-12,15525,131.0,182.0,104.0,0.2,0.15232707671949525,0.12093141968570616,0,0,0,0,4842765.0,2.0,-0.0,19.0,19.0,-0.0,5.5,0.0010800944281597058,3.842764999999999,5227085.0,-0.0735247274532555
782,2023-04-13,15657,,59.0,,143.0,,,0,0,0,0,4802865.0,2.0,0.0,19.0,19.0,-0.0,-42.0,-0.008239094814635806,3.8028649999999997,5227085.0,-0.08115804506718372
783,2023-04-14,15679,,105.0,,56.0,,,0,0,0,0,4885515.0,2.0,-0.0,19.0,19.0,0.0,87.0,0.017208478689282325,3.885515,5227085.0,-0.06534617286690383
784,2023-04-17,15600,,101.0,,30.5,,,0,0,0,0,4909740.0,2.0,-0.0,19.0,19.0,-0.0,25.5,0.0049585355893901895,3.9097399999999993,5227085.0,-0.06071165860130455
785,2023-04-18,15506,,38.5,,48.0,,,0,0,0,0,4893115.0,2.0,0.0,19.0,19.0,-0.0,-17.5,-0.0033861263529230134,3.893114999999999,5227085.0,-0.06389220760710798
786,2023-04-19,15459,137.0,0.3,97.0,125.0,0.15998401467344178,0.11327335345491861,0,0,0,0,4819965.0,2.0,0.0,19.0,19.0,-0.0,-77.0,-0.014949577109877876,3.819964999999999,5227085.0,-0.07788662323264305
787,2023-04-20,15342,,99.0,,110.0,,,0,0,0,0,4804765.0,2.0,-0.0,19.0,19.0,0.0,-16.0,-0.003153549870175354,3.804764999999999,5227085.0,-0.08079455375223475
788,2023-04-21,15348,,28.0,,156.0,,,0,0,0,0,4761065.0,2.0,0.0,19.0,19.0,-0.0,-46.0,-0.009095137847532575,3.7610649999999994,5227085.0,-0.0891548539960609
789,2023-04-24,15117,,12.0,,147.0,,,0,0,0,0,4769615.0,2.0,-0.0,19.0,19.0,-0.0,9.0,0.0017958166922735774,3.769614999999999,5227085.0,-0.08751914307879056
790,2023-04-25,15104,,1.0,,371.0,,,0,0,0,0,4556815.0,2.0,0.0,19.0,19.0,-0.0,-224.0,-0.04461576039156201,3.5568149999999994,5227085.0,-0.1282301703530744
791,2023-04-26,15154,125.0,0.2,100.0,370.0,0.14890872702280528,0.11912698161824423,0,0,0,0,4557765.0,2.0,-0.0,19.0,18.0,-0.0,1.0,0.00020847894856390603,3.557765,5227085.0,-0.12804842469559993
792,2023-04-27,15300,,136.0,,61.0,,,0,0,0,0,4590165.0,2.0,-0.0,19.0,18.0,0.0,36.0,0.007108747379472202,3.590165,5227085.0,-0.12184994121962815
793,2023-04-28,15363,,235.0,,15.0,,,0,0,0,0,4631565.0,2.0,-0.0,19.0,18.0,0.0,46.0,0.0090192836205234,3.6315649999999993,5227085.0,-0.11392965677810864
794,2023-05-02,15277,,333.0,,1.6,,,0,0,0,0,4643625.0,2.0,-0.0,19.0,18.0,0.0,13.4,0.0026038714775675764,3.6436249999999992,5227085.0,-0.11162244348427469
795,2023-05-03,15335,117.0,268.0,121.0,0.2,0.13773347420594467,0.14244231093093426,0,0,0,0,4644885.0,2.0,-0.0,19.0,19.0,-0.0,1.4,0.00027133973996606997,3.6448849999999995,5227085.0,-0.11138139134909801
796,2023-05-04,15370,,134.0,,74.0,,,0,0,0,0,4686685.0,2.0,0.0,19.0,19.0,-0.0,44.0,0.008999146372838052,3.6866849999999998,5227085.0,-0.10338458242022083
797,2023-05-05,15451,,134.0,,44.0,,,0,0,0,0,4715185.0,2.0,-0.0,19.0,19.0,0.0,30.0,0.006081057293161329,3.715185,5227085.0,-0.09793221269598638
798,2023-05-08,15464,,177.0,,11.5,,,0,0,0,0,4746060.0,2.0,-0.0,19.0,19.0,0.0,32.5,0.006547993344905967,3.746060000000001,5227085.0,-0.09202547882806573
799,2023-05-09,15338,,180.0,,2.9,,,0,0,0,0,4754230.0,2.0,-0.0,19.0,19.0,0.0,8.6,0.0017214278791251036,3.7542300000000015,5227085.0,-0.0904624661737852
800,2023-05-10,15247,108.0,61.0,98.0,0.1,0.12787238812870094,0.11603235219085825,0,0,0,0,4756890.0,2.0,-0.0,19.0,19.0,-0.0,2.8,0.0005595017489687937,3.756890000000001,5227085.0,-0.08995357833285665
801,2023-05-11,15234,,49.0,,130.0,,,0,0,0,0,4723640.0,2.0,0.0,19.0,19.0,-0.0,-35.0,-0.006989861022642985,3.7236400000000014,5227085.0,-0.0963146763444635
802,2023-05-12,15238,,29.0,,123.0,,,0,0,0,0,4730290.0,2.0,-0.0,19.0,19.0,-0.0,7.0,0.0014078126190819606,3.730290000000002,5227085.0,-0.09504245674214214
803,2023-05-15,15418,,17.5,,108.0,,,0,0,0,0,4744540.0,2.0,-0.0,19.0,19.0,-0.0,15.0,0.003012500290679787,3.7445400000000015,5227085.0,-0.0923162718800249
804,2023-05-16,15664,,103.0,,11.0,,,0,0,0,0,4836690.0,2.0,-0.0,19.0,19.0,0.0,97.0,0.019422325451993183,3.8366900000000017,5227085.0,-0.07468694310500021
805,2023-05-17,15858,166.0,353.0,73.0,0.1,0.1889718415862763,0.08310207491444681,0,0,0,0,4847045.0,2.0,-0.0,19.0,19.0,0.0,10.9,0.002140926956244904,3.8470450000000023,5227085.0,-0.07270591543852836
806,2023-05-18,15916,,316.0,,23.5,,,0,0,0,0,4891220.0,2.0,0.0,19.0,19.0,-0.0,46.5,0.009113800263872207,3.8912200000000023,5227085.0,-0.06425474236596497
807,2023-05-19,15904,,361.0,,13.0,,,0,0,0,0,4901195.0,2.0,-0.0,19.0,19.0,0.0,10.5,0.0020393685011101947,3.901195000000002,5227085.0,-0.06234641296248292
808,2023-05-22,15924,,340.0,,4.5,,,0,0,0,0,4909270.0,2.0,-0.0,19.0,19.0,-0.0,8.5,0.0016475573814140887,3.909270000000002,5227085.0,-0.06080157487394982
809,2023-05-23,15858,,348.0,,1.9,,,0,0,0,0,4911740.0,2.0,-0.0,19.0,19.0,0.0,2.6,0.0005031297932278633,3.9117400000000018,5227085.0,-0.06032903616451617
810,2023-05-24,15994,153.0,299.0,65.0,0.3,0.17269181740325096,0.0733658047791589,0,0,0,0,4913260.0,2.0,-0.0,19.0,20.0,-0.0,1.6,0.0003094626344228857,3.913260000000002,5227085.0,-0.060038243112556997
811,2023-05-25,16227,,255.0,,28.0,,,0,0,0,0,4947260.0,2.0,0.0,19.0,20.0,-0.0,34.0,0.006920049010229468,3.9472600000000018,5227085.0,-0.0535336616871545
812,2023-05-26,16367,,466.0,,6.0,,,0,0,0,0,4969260.0,2.0,-0.0,19.0,20.0,0.0,22.0,0.00444690596410946,3.969260000000002,5227085.0,-0.049324814882482304
813,2023-05-29,16362,,610.0,,1.6,,,0,0,0,0,4973660.0,2.0,-0.0,19.0,20.0,0.0,4.4,0.0008854437079162114,3.9736600000000015,5227085.0,-0.04848304552154786
814,2023-05-30,16277,,595.0,,0.9,,,0,0,0,0,4974360.0,2.0,-0.0,19.0,20.0,-0.0,0.7,0.00014074142583120341,3.974360000000001,5227085.0,-0.04834912766867193
815,2023-05-31,16258,189.0,540.0,92.0,0.1,0.20986117776768548,0.10215464737897917,0,0,0,0,4975160.0,2.0,-0.0,19.0,20.0,-0.0,0.8,0.00016082470910827595,3.9751600000000007,5227085.0,-0.048196078693956576
816,2023-06-01,16500,,162.0,,79.0,,,0,0,0,0,4985160.0,2.0,0.0,19.0,20.0,-0.0,10.0,0.002009985608502962,3.9851600000000005,5227085.0,-0.046282966510014664
817,2023-06-02,16472,,330.0,,13.5,,,0,0,0,0,5050660.0,2.0,-0.0,19.0,20.0,0.0,65.5,0.013138996541735892,4.050660000000001,5227085.0,-0.03375208170519515
818,2023-06-05,16535,,278.0,,6.6,,,0,0,0,0,5057560.0,2.0,-0.0,19.0,20.0,-0.0,6.9,0.0013661580862698308,4.0575600000000005,5227085.0,-0.032432034298275236
819,2023-06-06,16679,,320.0,,2.3,,,0,0,0,0,5061860.0,2.0,-0.0,19.0,20.0,0.0,4.3,0.0008502123553650875,4.061860000000001,5227085.0,-0.031609396059180214
820,2023-06-07,16506,152.0,456.0,88.0,0.1,0.16624139250897657,0.09624501671572327,0,0,0,0,5064060.0,2.0,-0.0,19.0,20.0,0.0,2.2,0.00043462284614737,4.0640600000000004,5227085.0,-0.031188511378712994
821,2023-06-08,16675,,58.0,,161.0,,,0,0,0,0,4988060.0,2.0,0.0,19.0,20.0,-0.0,-76.0,-0.015007721077554326,3.988060000000001,5227085.0,-0.04572816397667151
822,2023-06-09,16731,,120.0,,65.0,,,0,0,0,0,5084060.0,2.0,-0.0,19.0,20.0,0.0,96.0,0.019245959350929986,4.084060000000001,5227085.0,-0.02736228701082917
823,2023-06-12,17007,,143.0,,26.0,,,0,0,0,0,5123060.0,2.0,-0.0,19.0,20.0,0.0,39.0,0.007671034566862023,4.1230600000000015,5227085.0,-0.01990114949345572
824,2023-06-13,16988,,390.0,,1.8,,,0,0,0,0,5147260.0,2.0,-0.0,19.0,20.0,0.0,24.2,0.004723739327667342,4.147260000000001,5227085.0,-0.0152714180083163
825,2023-06-14,17125,130.0,393.0,131.0,0.3,0.13704089712559037,0.13809505787271031,0,0,0,0,5148760.0,2.0,-0.0,19.0,21.0,0.0,1.5,0.0002914171811798649,4.148760000000001,5227085.0,-0.014984451180725012
826,2023-06-15,17058,,199.0,,59.0,,,0,0,0,0,5221210.0,2.0,0.0,19.0,21.0,-0.0,69.0,0.014071349218064189,4.221210000000001,5227085.0,-0.0011239534080658723
827,2023-06-16,17042,,134.0,,64.0,,,0,0,0,0,5215960.0,2.0,0.0,19.0,21.0,-0.0,-5.0,-0.0010055140475100366,4.215960000000001,5227085.0,-0.002128337304635375
828,2023-06-19,16978,,97.0,,42.0,,,0,0,0,0,5239060.0,2.0,-0.0,19.0,21.0,-0.0,22.0,0.004428714944133105,4.239060000000001,5239060.0,0.0
829,2023-06-20,16969,,35.5,,46.5,,,0,0,0,0,5234335.0,2.0,0.0,19.0,21.0,-0.0,-4.5,-0.0009018793447679307,4.2343350000000015,5239060.0,-0.0009018793447679546
830,2023-06-21,16846,223.0,30.0,50.0,0.1,0.23897115773225733,0.05358097707001286,0,0,0,0,5283055.0,2.0,-0.0,19.0,21.0,-0.0,46.4,0.009307772620590793,4.283055000000002,5283055.0,0.0
831,2023-06-26,16708,,96.0,,43.0,,,0,0,0,0,5287255.0,2.0,0.0,19.0,21.0,0.0,4.0,0.0007949945628049626,4.287255000000002,5287255.0,0.0
832,2023-06-27,16741,,17.0,,86.0,,,0,0,0,0,5242105.0,2.0,0.0,19.0,21.0,-0.0,-43.0,-0.008539402771381321,4.242105000000002,5287255.0,-0.008539402771381368
